id,author,date,text,likes,reply_count,is_reply
Ugyn7Kv_eLzPMypbfdd4AaABAg,@depresionguy2549,2024-11-01T17:10:07Z,"Gw warga malang, Dan gw lumayan prihatin, karena temen sekelas gw kebanyakan Hampir kgk bisa menyusun kata dengan benar",0,0,False
Ugz_yRyq5UWvtAUEKyB4AaABAg,@heroriders247,2024-11-01T17:08:35Z,mentri'ne emboooohhhh....,0,0,False
Ugzxm3HdGOpgttVj6UV4AaABAg,@goombloh76,2024-11-01T16:56:43Z,"Namanya gonta ganti doang, intinya masih sama aja. Nama ujian diganti Assesmen, padahal kaya sama aja intinya",0,0,False
UgzFw8Kz5aka6cUCGmN4AaABAg,@gusdiarsadarmanalapaays9869,2024-11-01T16:54:08Z,"Kakek : ""Sejujur apapun seorang pemimpin, pasti memiliki kepentingan pribadi nya sendiri. Itu tergantubg bagaimana dia menyikapinya"".",0,0,False
UgxkfRJ9H-PazhATrPd4AaABAg,@imaszulaiha7061,2024-11-01T16:52:27Z,"Mmg harus dikembalikan ke zaman 90an , ada ujian, masuk pake nem, ada rapor merah n gak naik kelas dsb...kembalikan jg tuh mapel pendidikan moral pancasila,ppkn,pertebal ilmu agama n fokus ke bakat anak ...",0,0,False
Ugyqvbp0wuPqoD1BwI54AaABAg,@mochamadrendra,2024-11-01T15:55:01Z,Menuju Indonesia (C)emas 2045.,0,0,False
UgyrvBY78kPlPfniPvZ4AaABAg,@Dyst0p14,2024-11-01T15:41:25Z,Mengadopsi sistem pendidikan negara maju sementara fasilitas dan mental masih negara mundur wkwkwk,0,0,False
UgwgpYzItI25S0U0Oad4AaABAg,@soniaw8038,2024-11-01T15:26:53Z,"Hadeeuuhh berarti gua generasi terakhir 2017an lulus SMA masih ngerasain ujian kelulusan, mana sempat ngerasain remidi remidi",0,0,False
UgzVzmQuQqrIzp6uqh14AaABAg,@finaldi100,2024-11-01T15:24:09Z,"Balikin kayak dulu lah, EBTA/EBTANAS diadakan lagi fungsinya itu supaya ada kompetisi. Menterinya aneh-aneh kebanyakan teori, ngga tau kondisi lapangan. Banyak omon-omon intinya",0,0,False
UgzThzz748dcJi41O294AaABAg,@arhabreyhan143,2024-11-01T15:09:37Z,"Saya setuju  bang,kalau sistem pendidikan sekarang  aneh dulu kita membaca dan hafalan perkalian pun sangat bisa dicerna , anak sekolah zaman sekarang sudah tidak diajari bagaimana caranya berhitung kurikulumnya  simple banget,tolong lah kebijakan pemerintahan  buat anak bangsa gimana negaranya maju kalau anak bangsa sekarang gak ngerti apa apa tentang sejarah sejarah😢",0,0,False
Ugxy6PF1iKZbQIoaHvF4AaABAg,@wilidosan3668,2024-11-01T15:00:42Z,Mantap om..... Emang konoha harus punya peninggalan...... 😂😂😂😂😂,0,0,False
UgyPec1Ukt6_6zMmVrp4AaABAg,@sury4484,2024-11-01T14:35:27Z,pendidikan indonesi... gimana bisa baik... guru pun bodoh.. tamat STM aja... perkakas kuci aja gak tahu... begitu juga tamat universtas elektro aja .. NCB.  tes pen aja gak tahu.... kadang kala kita pikir pikir kenapa...?????? karena uang.....😢😢😢,0,0,False
Ugyvlk_hmAhpgNFLs1p4AaABAg,@PalangBoles,2024-11-01T14:21:26Z,Itu mentri nadim itu kerja cuman pakek kaca mata dan hanya bisa merangkai kata kata agar dapt uang yg di inginkan... Bukan apa yg di inginkan para orang tua murid / bangsa ini,0,0,False
Ugwk50uYdzACeovyxwp4AaABAg,@yohanessadno758,2024-11-01T14:15:06Z,Pendidikan Indonesia makin terpuruk di era Nadiem.,0,0,False
UgydUYgyWgo5_MitCk14AaABAg,@metamuslimah,2024-11-01T14:13:40Z,"Kalau bisa vlognya jangan merokok bang, jadinya kayak gimana gitu",1,0,False
UgwfclYZ4ci4aN3Rp5p4AaABAg,@fajarofficiall8189,2024-11-01T13:41:55Z,di kls gua jg ada satu orang gabisa baca udh mah sma gabisa baca pula kacaw,0,0,False
UgxWV1inRlvY7Z7mHCR4AaABAg,@sitisuchiyati3028,2024-11-01T13:37:32Z,"Udah bener UAN biar pada belajar,jangan asal naek atau lulus dengan alasan kota pendidikan...ucap seseorang dengan  UMR Terendah di indo",0,0,False
UgwSOtDM-ROydhW-gnx4AaABAg,@eventsplannerbali7472,2024-11-01T13:35:54Z,Sepertinya sengaja dirancang ya biar orang Indonesia tetap bodoh,0,0,False
UgwTJNxBHJ9weBUOCWF4AaABAg,@NuncikVisi6,2024-11-01T13:34:44Z,"Kesalahan pendidikan sekarang banyak nya buku-buku LKS yg memanjakan para siswa,,guru nya jarang menjelaskan,muridnya langsung disuruh ngerjain di buku,,keponakan saya SMP menulisnya aja masih amburadul huruf besar huruf kecil di gabung di stiap kalimat,menulis juga sring keliru kata2 nya,,menghitung nya juga kurang ngerti,kacau lah pokok nya",0,0,False
UgzycsXnKWek53cIktd4AaABAg,@BangJago-p8d,2024-11-01T13:31:05Z,100%indonesia tak ada orang pintar...karena daridulu orang pintar dimusuhi oleh negara....orang pintar di indonesia kalah sama orang licik.......maka indonesia kebanyakan orang licik...yang pandai memutar pakta....mana orang pintarindonesia...semua barang dari yg mahal sampai yg paling murah...import.....,0,0,False
UgxFljD858ddbWWuDwt4AaABAg,@BlueGreenBaliHoliday,2024-11-01T13:29:02Z,Nonton content ini gie ngakak guling2 dulu mulyono teriak2 indonesia emas 2045 ..😂😂😂 siswanya hasil.era tukang ojek begini. Gimana mau jadi emas ? 😂😂,0,0,False
Ugzqu3FO8XsC9OVqQWt4AaABAg,@ucil0197,2024-11-01T13:28:01Z,"Emang bener sih keknya anak"" Sekolah jamn dulu tuh lebih try hard dari pada anak sekolah jaman sekarang, kalo sekarang mah ygvpenting datang ke sekolah, absen udah bisa lulus",0,0,False
UgxKJuVBDAwFdm4kSp54AaABAg,@yohandasidabutar2391,2024-11-01T13:04:14Z,"Sebagai seorang guru untuk saat ini saya mulai kehilangan cahaya, karena sistem pendidikan dan kurikulum yang ada. Yang dilakukan serba salah. Hasrat mengajar semakin turun dari tahun ke tahun. Saya sangat berharap pemerintah benar benar membuka mata lebar-lebar dan segera mungkin memperbaikinya.",0,0,False
UgwoECVPp6b6NSnJIS54AaABAg,@sangkalaparaguna4504,2024-11-01T12:58:12Z,Audit dana BOS di sekolah! Bisa jadi Inilah biang kemunduran pendidikan di Indonesia.,0,0,False
UgzLm0Kv93eASf9om754AaABAg,@syafak,2024-11-01T12:53:07Z,Install fifa 24 di intel celeron... Mental terus 😂😂,0,0,False
UgzrFKuTadsvCYw8quB4AaABAg,@Node4Infamous,2024-11-01T12:26:54Z,"Tugas nadiem itu mencerdaskan tapi malah bikin bodoh dan males para pelajar, bener"" ga riset dlu sebelum bikin kebijakan",0,0,False
UgwxVmLvgx4SRsV3D7d4AaABAg,@gracegc3750,2024-11-01T12:14:55Z,Mirip profesor la casa de papel 🤭,0,0,False
Ugx2-yZ0bYoKFSd0X4R4AaABAg,@nurbadriyah5078,2024-11-01T12:06:36Z,Itulah kalau metode menghafal dilarang oleh sistem pendidikan sejak SD. Padahal menghafal itu metode yg sangat menguntungkan bagi anak maupun bagi guru,0,0,False
Ugwrreb_DojwKR1K8HV4AaABAg,@suksescell2422,2024-11-01T12:02:37Z,"Anak tidak baca tulis hitung naik nggak bisa dong. Menteri bukan bidangnya hancurlah. Guru menguasai Dedaktip metodik pembelajaran, Psikhologi itu penting.",0,0,False
UgxYykLGt8f4mAswLNZ4AaABAg,@suksescell2422,2024-11-01T11:59:02Z,"Berbagai model kurikulum, saya tetap pondasi :Membaca, menulis, menghitung itu di kelas rendah kls 1,2,3 kelas  atas kls 4,5,6 memasukkan materi diusahakan anak mengalami langsung dalam pembelajaran. Zonasi tidak memotivasi anak karena nilai 2,3,4 pun diterima apalagi Kurikulum Merdeka Belajar amburadul. Ruwet Pendidikan di  Indonesia bingung.",0,0,False
Ugwnztir-wepredzBul4AaABAg,@Gabuagdaya,2024-11-01T11:42:25Z,"guru gw masuk 1x semester, pokoknya pas dekat mau ulangan 😂",0,0,False
UgyYlK2zqJ3dZke_GEN4AaABAg,@maisolikah2062,2024-11-01T11:33:25Z,"Gara"" zonasi ini banyak sekolah swasta jadi rebutan karna banyak orang tua yg gk mau dibikin susah mencari sekolah anak meski dengan penghasilan pas""an karna sisitim zonasi ini.",0,0,False
UgxgnFojOYdrEiVnZdF4AaABAg,@Bigparera,2024-11-01T11:19:55Z,coba sebutkan keberhasilan rezim jokowi dalam segi pendidikan selama 10 tahun menjabat,0,0,False
UgxCFO2NJsCPOthrYcZ4AaABAg,@Amjat-d7t,2024-11-01T11:16:37Z,"Jujur saja, saya punya temen yang agak kurang pintar, setiap ujian mapel umum apalagi agama, cuma nyontek temen aja kalo nggak tau jawabannya,yang lain dicontek saya juga dicontek, saya lebih pilih dimusuhi sekelas daripada ngasih jawaban dan dapat dosa. 
Lalu yang miris lagi, ada yang berani nyontek buku didepan guru, saya mau lapor guru juga takut di ancam keras, bukan mau ambil resiko juga gitu, lagi yang miris, mereka itu islam tapi mereka tidak terlalu paham mapel agama sendiri, kayak fiqih, aqidah dan keorganisasian pun sama, kalo saya sendiri lulusan pesantren dan kata orang agama nya lebih, dan kebetulan saya juga organisatoris. 
Jadi pada intinya budaya contek menyontek harus dihilangkan karna banyak kerugian yang dihasilkan dari budaya  seperti yang jujur malah dapat nilai dibawah yang nyontek, dan yang nyontek serta memberi contekan dapat dosa. 
Sekali lagi budaya contek menyontek harus hilang total.",0,0,False
UgynqRGkdvLTJmnQS1d4AaABAg,@blueflash97,2024-11-01T11:15:31Z,"Soal siswa yang sekarang banyak yang asal dibikin naik kelas bikin gw keingat sama curhatan kenalan gw di facebook beberapa bulan lalu, soal rekan kerjanya yang disamperin ketua ormas sampe bawa sajam tradisional hanya karena dia gak ngasih naik kelas anaknya si ketua ormas itu tadi. Parah parah.",0,0,False
UgzGXwc5yp_r0E6RCsJ4AaABAg,@TriNugrah,2024-11-01T10:57:25Z,"kaya pak anis gaya bicaranya nih pak nadim.,,",0,0,False
UgycqkfNW3clQnTOqph4AaABAg,@LLLLlll__0000,2024-11-01T10:39:49Z,"Apa yg orang intelect lihat beda dengan apa yg orang biasa lihat. Makanya gw heran kenapa gw berasa asing di dunia ini, apa gw yg aneh tolol",0,0,False
UgwhcQsf0w7rCHvuL494AaABAg,@johannesbudisutrisna8701,2024-11-01T10:30:42Z,"Seharusnya anak SD sudah harus bisa membaca, hemat saya, kalau anak SMP nggak bisa baca yang salah berarti guru dan sekolahnya karena guru dan sekolah yang berinteraksi langsung dengan murid.",0,0,False
UgyPGzeFPBxfiW130O14AaABAg,@RudiAdam-q6g,2024-11-01T10:27:59Z,"Siswa ngak bisa baca,ini oknum siswa tertentu,bukan sistemnya,apalagi mengganti sistem....di daerah mana,ditempat mana saja yang masih kurang,disitulah diperbaiki...bukan disamaratan seluruh indonesia...",0,0,False
Ugz2OrVcu5iW4cHFWMR4AaABAg,@maskriwil1308,2024-11-01T10:10:33Z,"SMA Negeri di Kota Malang belum merata iya bang, tp sebarannya 4 di Klojen, 3 di Lowokwaru, 3 di Kedungkandang bang bukan 8 yg di Klojen",0,0,False
Ugzm5Eb0jUqzKGisT-J4AaABAg,@transinfomediaofficial8032,2024-11-01T09:37:43Z,"Lagian orang yg tidak ada kemampuan di bidangnya di suruh pegang peran itu, atau emang pemerintahan sebelumnya kepengin kebodohan ini tetap terjadi dan berkembang di bangsa ini. Ada pembodohan yg terkesan sistematis sehingga mudah untuk dibodohi...udah kaya jaman penjajahan belanda",0,0,False
UgwgHS015tt1387B9gx4AaABAg,@tdowndown9306,2024-11-01T09:36:08Z,Guru saya BUDI sama WATI bang,0,0,False
UgyZDJwWO4_qI1rKArt4AaABAg,@ArezPerfumeSuksesindo,2024-11-01T09:03:04Z,Lelucon berakhir,0,0,False
Ugw8CJplddbkdGZiVw54AaABAg,@aisahbari5299,2024-11-01T08:57:20Z,"Kalau anak SMA gak bisabaca,itu murni kesalahan gurunya dong masak  gak bisa baca dinaikkan,mikir ojok asal menyalahkan orang lain dong",0,0,False
UgwnlLPe4Nxf8IQ-Ipt4AaABAg,@dhigocoy5884,2024-11-01T08:48:24Z,"Karena mungkin pengetahuan itu dari rumah anak anak finlandia itu sudah bisa mendapatkan jawaban, sedangkan berbeda dengan kita jika dirumah anak anak itu menanyakan sesuatu ( untuk kalangan kebawah dan kebawah sekali ya) orang tua akan menjawab tanya gurumu, mana bapak atau ibu tahu, itu gunanya kamu sekolah biar tidak jadi bodoh macam kami. Jadi jalan jalan lah kekelas ekonomi terbawah dan kaji disana apakah sudah bisa diterapkan diseluruh indonesia. Jangan kajiannya di jakarta, bandung, surabaya lalu mau diterapkan sampai ke merauke, fak fak. Ya gak akan bisa lah. Semuanya bisa seperti Finlandia jika 90% Rumah tangga di indonesia ini ekonominya sudah mapan semua dan tingkat pendidikannya juga sudah paling rendah SMA. Jadi guru guru di sekolah hanya mengarahkan saja, karena dirumah sudah ada guru privat baik orang tuanya yang ngajarin ataupun di ambilkan guru privat dirumah.",0,0,False
UgxKFN7jLic-nz5JVCl4AaABAg,@altafozan5107,2024-11-01T08:10:25Z,"Saya bukan orgtua lulusan sarjana,cm lulusan SMA,sya juga bodoh dg sistem2 pendidikin pemerintah,tapi sebagai orgtua jgan serta merta menyerahkan semua pendidikan hanya di bgku sekolah,ikutlah andil,dampingi putra putrimu,selelah apapun itu,bentuk karakter&bakatnya dan pantau pergaulannya,ketika ekonomi seperti saat ini hingga tak mampu memberi bimbel diluar sekolah ,maka saya yg aksi& mulai belajar lagi dg menonton berbagai konten&mengikuti berbagai platform edukasi demi menunjang pendidikan anak,agar ketika anak bertanya sya sbgai orgtua tidak terlihat begitu bodoh & mnjawab prtanyaannya",0,0,False
UgwRWGqzsWVrZ6a89Jx4AaABAg,@BasirTito,2024-11-01T07:56:04Z,Tukang ojeg jadi mentri.ya gini hasilnya.....,0,0,False
UgwbsAe9m1YpZ6yYaR54AaABAg,@liwasugamaputra6253,2024-11-01T07:51:45Z,"Mangkanya un diapus. Gua pas sd,smp,sma masih ada un aj masih males malesan walaupun alhamdulilah gua negeri smua sekolah. Apalagi yg gaada un tambah gblk aj  generasi generasi indonesia. Kaya sengaja ga sih indonesia di bikin terbelakang. Biar rakyatnya nurut aj gitu. Semakin gblk kan semakin nurut, semakin pinter semakin memberontak.",0,0,False
UgwELqi76pw22zAIQRV4AaABAg,@bsuyono,2024-11-01T06:53:02Z,Eks Menterinya kan banci...wkwkwk..,0,0,False
UgxQ5YE0NrCCluKoVaF4AaABAg,@SanUsman-g7s,2024-11-01T06:33:04Z,"Bukannya kesalahan pendidikan di tingkat bawah? Pada tingkat sd itungannya 6 tahun sebelum masuk masa SMP.
btw intonasi narasinya di tekan mas biar ga lesu/monoton",1,1,False
UgxQ5YE0NrCCluKoVaF4AaABAg.AAHumbku9c1AAHuwJlD6MF,@SanUsman-g7s,2024-11-01T06:34:23Z,Ada yg sepemikiran ?,0,0,True
UgxC8lMEsT3gvbMHfax4AaABAg,@yadiyadi7121,2024-11-01T06:31:04Z,"Mengadopsi itu harus yang level sama. Luas wilayah, populasi penduduk,pendapatan perkapita, SDM dll harusnya relatif sama.ini Finlandia dengan Indonesia tidak selevel diadopsi. Itu ngawur namanya",0,0,False
UgzKBYYOHncEj5jz3x14AaABAg,@Astrodonnut,2024-11-01T06:05:37Z,"Bang saat lu ngejelasin bawa kapur, gestur lu kayak alex mahone di film prison break hahaha",0,0,False
UgxaHOLFzyXaMszuGPh4AaABAg,@asyaj-y4y,2024-11-01T05:02:02Z,Kurikulum merdeka sangat merusak anak anak malas belajar kalau boleh balik saya paling suka kurikulum K13 anak anaknya pada pintar setidaknya tidak bodoh bodoh amat seperti sekarang taunya cume game,0,0,False
Ugxqra7I6YvpuiAq8QR4AaABAg,@foodamica7976,2024-11-01T04:53:32Z,K13 aja balik lg. Ga usah UN tp. Yg dibawah KKM ga naik kelas jd pada belajar. Kl UN krg setuju sih. Aplg kl UN jd satu²nya indikator anak bakal lulus apa ngga. Kl sehari² dia blajar rajin ngerjain tugas dll. Kasian banget ga lulus cm krn nilai UN,0,0,False
UgwwVWy1AGl-dqyGnZV4AaABAg,@inapertiwi9077,2024-11-01T04:50:47Z,Lah yg milih mendikbud siapee.. suruh diee yg TG JWB...!!,0,0,False
UgxHT7mmwnu7PHCSObV4AaABAg,@SerialDesignatioN,2024-11-01T04:20:54Z,"Balikin KTSP 2006, satu-satunya kurikulum buatan kita yang bagus",0,0,False
UgyYS8qfXlozRQ5Ozgl4AaABAg,@erianril20,2024-11-01T04:14:13Z,pemalang lebih hancur ngab pendidikan kaya formalitas doang,0,0,False
Ugw6-VBRka5z7rbiOW94AaABAg,@anditasulistyowati6822,2024-11-01T03:44:02Z,"Makasih pak nadiem, anda membobrokkan sistem pendidikan di Indonesia. Finlandia itu beda banget sama Indonesia? Kenapa begitu? Jumlah penduduknya aja beda banget, kenapa harus adopsi dari sana? Pengadopsian nya pun juga pasti harus pelan2 dan gak cukup 5 tahun!!!! Fasilitas dan infrastruktur juga gak di dukung! APA ITU MERDEKA BELAJAR JIKA SISWA MALAH MENGKRIMINALKAN GURUNYA??!!!!",0,0,False
UgwtjABTLeoNovQDn-R4AaABAg,@monsikucing,2024-11-01T03:39:55Z,"Berharap nanti semakin pelosok sekolahnya, guru yang mengajar semakin banyak mendapatkan bonus",0,0,False
UgxyBrBt03EEK9rhSXF4AaABAg,@tony4522,2024-11-01T03:08:07Z,Kesalahan fatal memilih mentri pendidikan yg ga paham soal pendidikan .. Mentri paling bobrok ya mentri pak gojek,0,0,False
UgzcO_eMhJ4TXTo8cKx4AaABAg,@satyapandji3922,2024-11-01T02:57:59Z,"Dulu ada orang cerdas di suruh keluar terus di ganti katanya orang pinter ya begitu hasilnya, siswa di tanya singkatan MPR aja ga pada tau",0,0,False
Ugx_WTNnVbEwaLdxtQ14AaABAg,@johnary6711,2024-11-01T02:48:54Z,"Baru ngeh,  bg Ferry  meniru the profesor,  intro juga money haist.  Wkwkkw😅

Tetap semangat dan terus  mengedukasi anak² kita bg",0,0,False
Ugw_Fn8iAqItGFGiUAp4AaABAg,@fannirachdianni8137,2024-11-01T02:36:43Z,"karena dalam 1 kelas ada lebih dari 40 murid, bahkan ada sekolah negri yang punya 52 siswa, jadi ga keperhatian sama guru",0,0,False
UgzpL8WGhS-7o16fiVZ4AaABAg,@whatever5947,2024-11-01T02:27:00Z,"begitulah kalo pilih presiden tukang kayu, semuanya hancur, pendidikan hancur ekonomi hancur, kepastian hukum hancur...",0,0,False
UgxGNcNpmHAetYdXi0J4AaABAg,@VallesaCrton,2024-11-01T02:19:01Z,Jujur kak saya kecewa dengan sistem zonasi sekarang saya umur 22 baru lulus kuliah dan pertama kali sistem zonasi berlaku diangkatan saya saat itu sekitar tahun 2014-2015 Saya lulus SD swasta saya ingin melanjutkan pendidikan SMP di kota namun tidak bisa meskipun Nilai UN saya cukup tinggi. Akhirnya saya bersekolah di daerah yang isinya anak nakal dan kampungan saya mengalami pembullyan dan trauma saat itu. Nilai menurun dan berbanding terbalik dengan saat saya SD selalu ranking 1 dan meraih juara. Namun saat SMP mental saya tertekan dengan teman teman yang jahat tidak seperti teman saya di daerah kota😢 sehingga saya tidak meraih juara kelas. Saat SMP disana mereka mendapatkan bocoran jawaban dan saat UN diperbolehkan membawa HP. Aneh pokoknya 😭 pokonya pas tahun aku selalu ada perubahan entah itu kurikulum maupum sistem pendidikan yg lain. Bisa dibilang angkatan saya adalah angkatan uji coba😢😢,0,0,False
UgwcLV8UA-_JuVwY6tF4AaABAg,@Cranberriez,2024-11-01T02:14:46Z,"Karakter mirip india kok mau niru finland  , halu aj nih indo",0,0,False
UgxzYGfRKxvlyU1V5MN4AaABAg,@vloghendri8324,2024-11-01T02:03:18Z,"Sebenarnya pemikiran Pak Nadiem bagus, Makna dari Kurikulum merdeka itu bertujuan supaya Para tenaga pendidik dan siswa bisa lebih berinteraksi, berinovasi dan berkreasi dalam hal pelajaran ngga cuma mengandalkan baca dan jawab buku doang. Pak Nadiem mau spt diluar negeri, dimana tenaga pendidik di tuntut supaya dot menggali potensi dari siswanya. Hanya saja, banyak Kendala, para tenaga ngga siap cara spt itu lebih nyaman sistem lama dimana cukup mengajar dari buku panduan, sistem interkoneksi internet juga yg ngga baik, fasilitas dan prasarana sekolah juga nda mendukung..",1,1,False
UgxzYGfRKxvlyU1V5MN4AaABAg.AAHQuonT5BEAAHREf2X7Nx,@vloghendri8324,2024-11-01T02:06:09Z,Contoh pemikiran visioner Pak Nadiem bagaimana mengubah ojek konvensional menjadi Ojol..,0,0,True
Ugx-I3axGbQHk95lj-B4AaABAg,@RudiEndarko,2024-11-01T01:55:24Z,pemerataanpendidikan utk dpt msk skkhfav atau negri yg tepat dan benar adalah melalui nilai EBTA/NAS dan inilah yg paling adil dan bijak jd setiap siawa baik itu yg mw msk SMP atau SMK negei hrs melaluii nilai akademisi bkn melalaui umur dan zonasi jd kompetisi utk mendptkan nilai yg bagus  sangat kompetitif....eh ada nadiem IDIOT lg koar2 di di depan anggota dewan,0,0,False
UgwcKkYH1tY9thPAiWJ4AaABAg,@shaefulanam7999,2024-11-01T01:52:14Z,Sory bang kalo soal korupsi dll itu emang udah jd budaya bang. Ane yg kerjaannya di marketing buku2 sekolah ngerasain betul gimana tiap dpet proyek pengadaan selalu dimintai upeti 😂,0,0,False
UgzB2L2tKFhXeeEqJld4AaABAg,@Chank-fanaya,2024-11-01T01:51:40Z,"semenjak corona,
bertahun tahun siswa belajar sendiri,dan kenyataannya mereka malas belajar,main game,sosmed,dan tik tik tok tok.
rata2 siswa2 sekarang lebih bodoh dari generasi sebelumnya,aklaknya juga jongkok,toxic !!!",0,0,False
Ugyu3PSYbk233IXA6Jl4AaABAg,@HalalNIB,2024-11-01T01:31:21Z,"Ga ada juara, ga ada jiwa kompetisi.. paham gak paham pelajaran gak penting toh semua pasti lulus",0,0,False
UgykqAWDuGgqur5cPUF4AaABAg,@bimaprabowo4570,2024-11-01T01:11:18Z,"yah sebenernya daripada menyalahkan pemerintah atau anak sekolahan. Kita bisa mulai dari adanya fasilitas dulu, kalau lengkap dan merata. Minat mereka untuk belajar bisa mulai dipupuk. Makanya bapak bapak, JANGAN DIKORUPSI UANGNYA.",0,0,False
Ugyjqewm798r1dFPN7V4AaABAg,@suendaljepiet3363,2024-11-01T01:09:56Z,"Resiko akibat pembelajaran via online, aturan yang konyol (yang penting masuk pasti naik kelas), kurangnya pengawasan orang tua, yang paling parah guru tidak bisa menghukum murid yg bertindak sewenang wenang karena takut kena sanksi.",0,0,False
Ugx4bxSs-af2wKjzG0B4AaABAg,@RudiEndarko,2024-11-01T00:51:57Z,knp yg komen byk mencerca nadiem yach....tp mank dh sepatutnya dan selayaknya nadiem di HINA mgkn nadiem lbh HINA dr sampah,0,0,False
Ugxw4iaPrfjX1gUCDDJ4AaABAg,@RudiEndarko,2024-11-01T00:50:27Z,sapa yg blg nadiem gagal justru nadiem sangat sukses luar binasa dgn aturan sistem yg di bawa sklh negri nyari umur tua dunia kerja nyari umur muda kan sukses luar binasa namanya ayo nadiem pertahankan IDIOTmu yg membangga2 kan sistem luar negri,0,0,False
Ugwb8sOrQ-YVtp4fgbl4AaABAg,@bimabukakartu,2024-11-01T00:49:50Z,Pak Jokowi punya hutang apa sih sama tukang ojek itu ! Kzl gw,0,0,False
Ugzr8NgzoE7Ab6H7wqB4AaABAg,@alikurniawan6389,2024-11-01T00:33:00Z,"Biang utamanya selain guru honorer yang kelaparan karena para tikus got di pemerintahan, boro2 mikirin anak orang, perut sendiri aja kosong, yg kedua the big biang keladi adalah maen hape yang didalam hapenya ada TIK TOK nya.",0,0,False
UgznF-APVz4vJ6o67S14AaABAg,@ParaBatu,2024-11-01T00:29:10Z,SALAHKAN JOKO NAPA NADIEM DI PILIH JADI MENTERI NYA KEMENDIKBUD RISTEK,0,0,False
UgwRgnhBI-kd0mLqp-14AaABAg,@ubay0647,2024-11-01T00:26:53Z,"Paling bener th 90.an
G bisa. Lo dpukul penggari kayu..😅😂

#bukansolusi. Cuma ngomong",0,0,False
UgwH7K4hZswoFYWW5RB4AaABAg,@adiwaluyowaluyo2227,2024-11-01T00:14:10Z,"bg lu mirip ""profesor"" di money heist",0,0,False
UgwcuiMF0lAMSQWwyf14AaABAg,@miezyoung,2024-11-01T00:11:29Z,"Pemangku jabatan ato menteri pendidikan itu kan jelas pendidikannya tinggi, bahkan yg kmrin saja lulusan s2 Amerika (walopun jurusannya bisnis), mereka yg membuat kebijakan yg mengadopsi Finlandia, kenapa pemikiran dasar saja tdk dipikirkan spt kalau mau mengadopsi sistem pendidikan Finlandia di Indonesia apakah cocok, apakah fasilitasnya sama, apakah masalah2 lain utk mendukung hal2 itu terpenuhi.......??? (Seperti yg udh dijabarkan di video) Itu kan hal mendasar kan???? Mungkin gak mereka2 itu pemangku jabatan, ato yg sudah s2 sekalipun tidak terpikirkan sama sekali mengenai hal itu?? 
Kalau tdk mungkin rasanya, adakah tujuan lain? Seperti tdk ingin mencerdaskan anak bangsa??",0,0,False
UgzcTTtpwNchffW9KrZ4AaABAg,@elysnorma4385,2024-11-01T00:00:57Z,Ya Alloh... Mengenaskan... 😭😭😭,0,0,False
UgzdFszuojVcTL4Zk8d4AaABAg,@andiridwanandi,2024-10-31T23:38:22Z,Lucu ajak dengarnya kata menteri ini bukan membaca tapi memahami terus gimana memahami isi buku kalau tidak bisa baca. Ini akibat kalau tim sukses jadi menteri pendidikan bukan kapasitasnya. Semoga dibawah kepemimpinan Bapak Presiden Prabowo semua sistem yang Rusak di perbaiki.,0,0,False
Ugz-5wzzUa9Lbs7_tBd4AaABAg,@Elang_Gurun93,2024-10-31T23:20:47Z,Saya sebagai orang tua yang sangat sakit hati terhadap kebijakan zonasi. Anakku di SD adalah yang paling pintar dari kelas 1 s.d 6. nah pada saat pendaftaran SMP th 2024 tidak bisa masuk ke SMP Negeri gara2 sistem.Zonasi. karena rumah kami jauh dari sekolah negeri. Saya setuju agar sistem zonasi  dihapuskan atau dikurangi kuotanya menjadi 5% saja. Kasihan anak2 yang cerdas dan pintar kalah dengan anak2 yang bodoh.,0,0,False
UgweuLusgJ5qyumyQoB4AaABAg,@muarifsam750,2024-10-31T23:09:39Z,"Tahan dikit bang utk GK nampilin rokok, Lu sedang bahas pendidikan. Kesannya jadi kontradiktif.",0,0,False
